event_id,start_year,end_year,country,alliance,casualties_mil_k,casualties_civ_k,military_personnel_k,front,total_casualties_k,casualty_ratio
7901,1942,1945,soviet_union,allies,44330,333170,4966920,pacific,377500,0.8825695364238411
7902,1939,1945,germany,axis,873040,541970,1901440,european,1415010,0.3830149610250104
7903,1942,1946,united_states,allies,373230,865280,4911630,eastern_front,1238510,0.6986459536055422
7904,1939,1945,china,allies,263400,303010,1244480,atlantic,566410,0.5349658374675589
7905,1942,1946,france,allies,1253970,206450,2911940,asia,1460420,0.14136344339299653
7906,1939,1945,canada,allies,1008110,10310,2792330,asia,1018420,0.010123524675477702
7907,1941,1945,japan,axis,587250,239360,2096210,eastern_front,826610,0.2895682365323429
7908,1939,1945,poland,allies,210310,78330,4441770,atlantic,288640,0.2713761086474501
7909,1942,1946,germany,axis,1364330,1163810,3803330,north_africa,2528140,0.4603423861020355
7910,1942,1945,soviet_union,allies,307590,304370,3987760,north_africa,611960,0.4973691090920975
7911,1940,1946,germany,axis,812170,231340,3241960,asia,1043510,0.22169409013809163
7912,1939,1945,japan,axis,313080,58690,1937320,asia,371770,0.15786642278828308
7913,1941,1945,united_states,allies,29520,785400,4649430,european,814920,0.9637755853335297
7914,1939,1946,italy,axis,936360,433900,3236490,european,1370260,0.3166552333133858
7915,1942,1946,canada,allies,1053670,924410,959500,north_africa,1978080,0.46732690285529405
7916,1940,1946,italy,axis,346860,369530,4865220,asia,716390,0.5158223872471699
7917,1939,1945,france,allies,950920,782110,3435000,european,1733030,0.4512962845421026
7918,1942,1945,united_kingdom,allies,989450,469690,3060410,pacific,1459140,0.32189508888797513
7919,1942,1946,japan,axis,717540,494740,3914930,eastern_front,1212280,0.4081070379780249
7920,1942,1946,italy,axis,199650,12990,2305430,north_africa,212640,0.06108916478555305
7921,1940,1946,poland,allies,226930,200420,944320,pacific,427350,0.468983268983269
7922,1942,1945,canada,allies,1390200,119270,4179000,north_africa,1509470,0.07901448852908637
7923,1939,1946,japan,axis,903760,592570,905750,pacific,1496330,0.3960155847974711
7924,1940,1945,poland,allies,1352270,701790,3411970,european,2054060,0.3416599320370388
7925,1939,1946,soviet_union,allies,128380,926990,2875860,atlantic,1055370,0.8783554582752968
7926,1940,1946,germany,axis,868640,1105670,4112290,asia,1974310,0.5600285669423748
7927,1939,1945,china,allies,258320,512470,4905610,pacific,770790,0.6648633220462123
7928,1942,1945,japan,axis,1059250,875520,954250,eastern_front,1934770,0.4525189040557792
7929,1941,1946,canada,allies,1205730,928990,1709670,north_africa,2134720,0.43518119472342975
7930,1939,1945,soviet_union,allies,565770,1098560,1201510,asia,1664330,0.66006140609134
7931,1940,1945,germany,axis,484680,840270,4366210,asia,1324950,0.6341899694328088
7932,1941,1946,canada,allies,280740,1180940,2891510,eastern_front,1461680,0.8079333369821028
7933,1940,1945,france,allies,430700,1054840,2641410,european,1485540,0.7100717584178144
7934,1941,1946,china,allies,355090,934300,2172120,north_africa,1289390,0.7246062091376543
7935,1940,1946,japan,axis,476470,1087830,481850,pacific,1564300,0.6954100875791088
7936,1940,1946,poland,allies,732490,555090,1538990,european,1287580,0.43111107659329906
7937,1941,1946,united_kingdom,allies,1337240,315560,2077230,european,1652800,0.1909244917715392
7938,1940,1946,canada,allies,1195720,620580,4364790,atlantic,1816300,0.34167263117326435
7939,1942,1946,united_states,allies,350860,5750,2250830,asia,356610,0.016124057093183028
7940,1940,1945,italy,axis,384870,348490,4353460,eastern_front,733360,0.4751963564961274
7941,1941,1946,france,allies,533990,609440,4782200,eastern_front,1143430,0.5329928373402831
7942,1942,1946,canada,allies,514169,837690,267670,asia,1351859,0.6196578193435854
7943,1942,1945,japan,axis,32580,652850,286120,atlantic,685430,0.9524677939395708
7944,1939,1946,china,allies,514020,948770,4968010,north_africa,1462790,0.648603012052311
7945,1940,1946,canada,allies,459870,684450,293590,atlantic,1144320,0.5981281459731543
7946,1941,1945,canada,allies,901410,943900,429540,asia,1845310,0.5115129707203667
7947,1939,1946,united_kingdom,allies,704290,537910,1150040,pacific,1242200,0.43303010787312834
7948,1942,1945,poland,allies,177750,752940,950760,asia,930690,0.8090126680205009
7949,1939,1945,france,allies,1264060,732610,2795810,asia,1996670,0.3669159149984725
7950,1940,1945,united_states,allies,1320730,117570,3255870,pacific,1438300,0.08174233470068831
7951,1939,1946,poland,allies,916120,821630,1473290,asia,1737750,0.4728125449575601
7952,1941,1946,poland,allies,1462070,169150,116270,eastern_front,1631220,0.10369539363176028
7953,1941,1945,france,allies,1120000,608430,147480,european,1728430,0.3520130985923642
7954,1940,1946,soviet_union,allies,1159490,511730,1221990,european,1671220,0.3062014576177882
7955,1939,1946,germany,axis,1161670,38150,3130050,asia,1199820,0.03179643613208648
7956,1942,1946,china,allies,416540,719230,4616860,pacific,1135770,0.633253211477676
7957,1939,1945,japan,axis,1420600,219070,1233340,atlantic,1639670,0.1336061524575067
7958,1940,1946,italy,axis,247380,257589,2871160,atlantic,504969,0.5101085413163976
7959,1939,1946,united_kingdom,allies,691200,715480,1622160,eastern_front,1406680,0.5086302499502374
7960,1942,1946,poland,allies,16360,1008670,3113770,atlantic,1025030,0.9840394915270773
7961,1939,1945,germany,axis,1184880,1190010,3733630,european,2374890,0.5010800500233695
7962,1939,1945,soviet_union,allies,1332960,84120,3863200,eastern_front,1417080,0.059361503937674656
7963,1942,1945,soviet_union,allies,442290,1010440,3566660,pacific,1452730,0.6955456278868062
7964,1942,1946,poland,allies,321660,471000,4724460,north_africa,792660,0.5942018015290288
7965,1940,1945,japan,axis,597410,761530,2785820,pacific,1358940,0.5603853003075927
7966,1940,1946,china,allies,171950,497020,3633850,north_africa,668970,0.7429630626186525
7967,1942,1946,germany,axis,769290,1480,1331920,atlantic,770770,0.0019201577643136085
7968,1940,1945,france,allies,268600,703400,4133720,asia,972000,0.7236625514403292
7969,1939,1945,canada,allies,53580,289080,743090,european,342660,0.8436350901768517
7970,1941,1946,germany,axis,66050,750050,3113770,european,816100,0.9190662908957236
7971,1939,1946,canada,allies,636140,601890,2253330,north_africa,1238030,0.4861675403665501
7972,1939,1946,germany,axis,295050,242580,3930200,north_africa,537630,0.4512024998604989
7973,1939,1945,china,allies,949670,770890,2154710,european,1720560,0.44804598502813037
7974,1941,1946,poland,allies,1280260,77090,3399030,pacific,1357350,0.05679448926216525
7975,1941,1946,japan,axis,910030,523390,2395380,european,1433420,0.3651337360996777
7976,1941,1945,china,allies,43890,1103480,4395010,atlantic,1147370,0.9617473003477518
7977,1941,1946,germany,axis,1083940,180050,1775510,atlantic,1263990,0.14244574719736708
7978,1939,1945,united_kingdom,allies,911170,652910,2433960,atlantic,1564080,0.4174402843844305
7979,1939,1946,china,allies,213990,949530,2586960,pacific,1163520,0.8160839521452146
7980,1939,1945,germany,axis,1308980,890130,4440890,atlantic,2199110,0.40476829262747205
7981,1942,1945,italy,axis,389590,700480,258430,european,1090070,0.6426009338849799
7982,1939,1945,canada,allies,726040,715130,4553060,atlantic,1441170,0.4962148809647717
7983,1942,1945,united_states,allies,421890,1099160,3323920,atlantic,1521050,0.7226323920975641
7984,1939,1946,italy,axis,1354230,997310,2341200,eastern_front,2351540,0.4241093070923735
7985,1941,1945,united_kingdom,allies,474660,177900,2194700,pacific,652560,0.27261860978300845
7986,1941,1946,france,allies,237110,792960,2916870,atlantic,1030070,0.7698117603658003
7987,1942,1945,italy,axis,286860,951550,2508610,asia,1238410,0.7683642735443028
7988,1942,1946,italy,axis,525470,85260,4142340,atlantic,610730,0.13960342540893686
7989,1941,1945,italy,axis,745170,256269,3570270,eastern_front,1001439,0.25590075880807517
7990,1940,1945,united_states,allies,1312740,736310,1594000,eastern_front,2049050,0.35934213415973254
7991,1940,1946,soviet_union,allies,703290,741250,4254560,north_africa,1444540,0.5131391307959627
7992,1940,1946,china,allies,945300,1110440,4363590,pacific,2055740,0.5401655851420899
7993,1941,1946,germany,axis,932510,912840,582760,asia,1845350,0.49467038773132466
7994,1942,1945,united_states,allies,783820,591170,634130,european,1374990,0.4299449450541458
7995,1940,1945,soviet_union,allies,460030,593950,159580,north_africa,1053980,0.5635306172792652
7996,1939,1946,united_kingdom,allies,218050,51340,3377080,atlantic,269390,0.19057871487434574
7997,1941,1945,poland,allies,84000,888810,4510600,atlantic,972810,0.9136522034107379
7998,1939,1945,france,allies,409200,25420,4653570,pacific,434620,0.05848787446504993
7999,1941,1946,united_kingdom,allies,907010,429720,4809970,north_africa,1336730,0.3214710524937721
8000,1939,1946,soviet_union,allies,974200,363770,1586060,eastern_front,1337970,0.271882030239841
8001,1939,1945,france,allies,1442470,923030,965470,asia,2365500,0.39020503064891143
8002,1942,1946,poland,allies,273010,230350,3128510,north_africa,503360,0.4576247616020343
8003,1940,1946,poland,allies,992690,23060,795090,pacific,1015750,0.02270243662318484
8004,1939,1945,italy,axis,1353630,946860,4626460,atlantic,2300490,0.4115905741820221
8005,1942,1946,soviet_union,allies,323310,118770,3459540,atlantic,442080,0.2686617806731813
8006,1940,1946,united_kingdom,allies,469940,999100,759050,asia,1469040,0.6801040135054185
8007,1942,1946,poland,allies,141050,1018610,1922690,north_africa,1159660,0.8783695221013056
8008,1940,1945,soviet_union,allies,1292800,109580,1764980,atlantic,1402380,0.0781385929633908
8009,1939,1945,japan,axis,1206310,215200,730410,eastern_front,1421510,0.15138831242833325
8010,1939,1946,poland,allies,825250,1124500,862970,atlantic,1949750,0.576740607770227
8011,1939,1945,italy,axis,916160,177670,3093380,european,1093830,0.1624292623168134
8012,1941,1945,france,allies,1307410,696460,4690550,eastern_front,2003870,0.3475574762833916
8013,1939,1946,germany,axis,1327540,824830,2031050,european,2152370,0.38321942788646934
8014,1942,1946,china,allies,692430,773280,480160,pacific,1465710,0.5275804900014327
8015,1940,1945,china,allies,555890,642940,1713100,atlantic,1198830,0.536306231909445
8016,1940,1946,france,allies,98980,38530,4978520,eastern_front,137510,0.28019780379608755
8017,1941,1946,japan,axis,575580,573430,588480,european,1149010,0.4990644119720455
8018,1942,1945,japan,axis,775650,1074770,1898570,north_africa,1850420,0.5808248938078923
8019,1942,1945,germany,axis,1069200,535430,4219920,eastern_front,1604630,0.3336781687990378
8020,1939,1945,united_kingdom,allies,1189140,104520,428440,asia,1293660,0.08079402625110152
8021,1941,1945,china,allies,949000,816090,4886750,atlantic,1765090,0.4623503617379284
8022,1942,1945,poland,allies,1411660,478270,3155910,asia,1889930,0.2530622827300482
8023,1940,1945,france,allies,540800,1046240,1870370,north_africa,1587040,0.6592398427260813
8024,1939,1946,canada,allies,715570,823850,3696910,eastern_front,1539420,0.5351690896571436
8025,1942,1946,soviet_union,allies,1143630,401880,2239570,pacific,1545510,0.2600306694877419
8026,1939,1945,canada,allies,1314180,173540,2029860,north_africa,1487720,0.11664829403382357
8027,1941,1946,china,allies,1328770,570150,4973330,north_africa,1898920,0.30024961557095614
8028,1940,1946,japan,axis,953010,1088700,3094740,asia,2041710,0.5332294988024744
8029,1942,1946,soviet_union,allies,1482380,944270,1349390,eastern_front,2426650,0.3891249253085529
8030,1940,1946,soviet_union,allies,497450,270170,1552680,asia,767620,0.35195800005210914
8031,1941,1945,china,allies,683010,468150,763940,pacific,1151160,0.406676743458772
8032,1942,1946,canada,allies,1326730,194090,4746660,eastern_front,1520820,0.1276219407950974
8033,1939,1946,italy,axis,819230,799790,2509680,pacific,1619020,0.4939963681733394
8034,1941,1946,france,allies,1034560,632350,2222730,asia,1666910,0.37935461422632294
8035,1940,1945,japan,axis,630800,1019860,2119120,european,1650660,0.6178498297650636
8036,1941,1945,china,allies,438360,579840,382450,eastern_front,1018200,0.5694755450795521
8037,1940,1946,canada,allies,765520,86170,1103730,eastern_front,851690,0.10117531026547218
8038,1939,1945,france,allies,868080,209410,471190,atlantic,1077490,0.19434983155296104
8039,1941,1946,china,allies,158470,465700,4081650,pacific,624170,0.7461108351891311
8040,1939,1946,canada,allies,1315440,698240,1857010,european,2013680,0.34674824202455207
8041,1941,1945,united_kingdom,allies,1444590,1098710,3851700,north_africa,2543300,0.4320017300357803
8042,1940,1946,japan,axis,1372960,1096500,1799740,eastern_front,2469460,0.44402419962258954
8043,1941,1945,china,allies,524600,673250,976620,north_africa,1197850,0.562048670534708
8044,1940,1946,canada,allies,916070,146570,3215830,asia,1062640,0.13793006098020025
8045,1941,1945,japan,axis,311310,113570,4639470,atlantic,424880,0.267299002071173
8046,1942,1945,germany,axis,529610,666870,2073770,european,1196480,0.5573599224391549
8047,1942,1945,united_kingdom,allies,366140,684230,3292630,asia,1050370,0.6514180717271056
8048,1941,1946,japan,axis,36720,253820,1400130,eastern_front,290540,0.8736146485853927
8049,1941,1945,soviet_union,allies,1152670,802750,2610380,north_africa,1955420,0.41052561598019865
8050,1942,1946,united_kingdom,allies,1387450,443060,1390070,asia,1830510,0.2420418353355076
8051,1940,1946,italy,axis,671120,662210,2412910,eastern_front,1333330,0.49665874164685414
8052,1939,1946,italy,axis,909340,307260,2430610,atlantic,1216600,0.2525563044550386
8053,1941,1945,united_kingdom,allies,787780,288230,1714290,asia,1076010,0.2678692577206532
8054,1940,1946,japan,axis,1042670,20600,1491040,north_africa,1063270,0.019374194701251797
8055,1939,1946,soviet_union,allies,1168860,127170,3672680,north_africa,1296030,0.09812272864054072
8056,1939,1946,united_states,allies,1252330,1079390,3823070,european,2331720,0.4629157874873484
8057,1939,1946,germany,axis,480290,407880,2826380,pacific,888170,0.45923640744452077
8058,1939,1946,japan,axis,1097440,822340,4265730,eastern_front,1919780,0.42835116523768346
8059,1942,1946,italy,axis,145600,463360,4950200,atlantic,608960,0.7609038360483448
8060,1942,1946,china,allies,120130,672790,3491900,european,792920,0.8484966957574535
8061,1941,1946,france,allies,1452960,1161040,506220,european,2614000,0.4441622035195103
8062,1940,1946,united_states,allies,715330,351810,3801470,european,1067140,0.3296755814607268
8063,1939,1945,soviet_union,allies,852630,695100,3680120,atlantic,1547730,0.449109340776492
8064,1940,1946,poland,allies,1040550,930410,4590780,north_africa,1970960,0.47205930105126437
8065,1941,1946,france,allies,316290,450850,3951710,pacific,767140,0.5877023750554006
8066,1940,1945,canada,allies,1013020,163220,2143990,atlantic,1176240,0.1387641977827654
8067,1942,1945,italy,axis,1052400,64819,4266670,north_africa,1117219,0.05801816832689025
8068,1942,1946,japan,axis,905420,598680,4747160,european,1504100,0.39803204574163953
8069,1940,1945,canada,allies,817010,838760,4569390,pacific,1655770,0.5065679411995627
8070,1939,1946,poland,allies,1062460,499190,3467110,eastern_front,1561650,0.3196554925879679
8071,1939,1946,united_states,allies,191020,1060770,2547550,pacific,1251790,0.8474025195919443
8072,1941,1945,united_states,allies,1327150,664410,2182600,eastern_front,1991560,0.33361284621101045
8073,1940,1945,soviet_union,allies,1088330,1177990,375120,european,2266320,0.5197809665007589
8074,1941,1946,china,allies,889860,361030,2968640,eastern_front,1250890,0.2886185036254187
8075,1939,1945,poland,allies,771610,120640,2222730,european,892250,0.1352087419445223
8076,1941,1945,united_states,allies,129610,1001460,2028790,asia,1131070,0.8854093911075354
8077,1942,1946,japan,axis,53360,235710,4582020,atlantic,289070,0.81540803265645
8078,1941,1945,japan,axis,878670,730,4035400,european,879400,0.0008301114396179213
8079,1939,1945,china,allies,756810,17930,3452190,asia,774740,0.02314324805741281
8080,1941,1945,italy,axis,893560,1169380,1520070,eastern_front,2062940,0.5668511929576235
8081,1940,1946,italy,axis,109030,947320,1337010,pacific,1056350,0.8967861030908316
8082,1942,1946,united_kingdom,allies,635090,1175450,3536680,european,1810540,0.6492261977089708
8083,1940,1945,soviet_union,allies,468490,908290,3009520,north_africa,1376780,0.6597205072705878
8084,1942,1946,italy,axis,764200,120260,3479370,north_africa,884460,0.13596997037740544
8085,1942,1945,poland,allies,722330,692880,4241690,atlantic,1415210,0.48959518375364786
8086,1941,1945,germany,axis,1398670,815760,357920,european,2214430,0.36838373757580956
8087,1940,1945,china,allies,1193130,776440,4867790,north_africa,1969570,0.39421802728514344
8088,1941,1946,united_kingdom,allies,1267460,695820,3569560,north_africa,1963280,0.35441709791777026
8089,1939,1945,united_kingdom,allies,956550,25700,2490600,atlantic,982250,0.02616441842708068
8090,1940,1946,france,allies,59270,860950,3398260,atlantic,920220,0.9355914889917628
8091,1941,1945,united_states,allies,1015440,1150640,2598410,eastern_front,2166080,0.531208450288078
8092,1942,1946,united_kingdom,allies,346640,1125310,2193780,asia,1471950,0.7645028703420632
8093,1940,1946,france,allies,197270,366890,1625150,north_africa,564160,0.6503296937039138
8094,1942,1946,canada,allies,2470,170190,3506970,pacific,172660,0.9856944283563072
8095,1942,1946,united_kingdom,allies,1446020,70500,176960,asia,1516520,0.04648801202753673
8096,1940,1946,poland,allies,558030,1044910,4359680,atlantic,1602940,0.6518709371529814
8097,1942,1946,france,allies,466620,183440,1987630,european,650060,0.28218933636895055
8098,1942,1946,canada,allies,1216090,696840,2938400,european,1912930,0.36427888108817363
8099,1942,1945,united_kingdom,allies,599390,839700,855140,asia,1439090,0.583493735624596
8100,1942,1945,soviet_union,allies,929320,1196310,1525800,pacific,2125630,0.5628025573594652
8101,1939,1946,soviet_union,allies,773820,747680,561020,north_africa,1521500,0.49140979296746634
8102,1940,1945,soviet_union,allies,842050,120420,1247380,pacific,962470,0.12511558801832784
8103,1940,1946,italy,axis,964010,11760,2722090,eastern_front,975770,0.012052020455640161
8104,1942,1945,france,allies,294840,807560,2931040,asia,1102400,0.7325471698113207
8105,1941,1946,poland,allies,574930,278280,1331070,asia,853210,0.32615651480878094
8106,1941,1946,united_kingdom,allies,407650,17420,3493320,atlantic,425070,0.04098148540240431
8107,1942,1946,united_kingdom,allies,913280,1037670,117030,eastern_front,1950950,0.5318793408339527
8108,1942,1946,united_states,allies,268750,387130,4654170,north_africa,655880,0.5902451667988047
8109,1939,1946,france,allies,741180,33870,1291820,european,775050,0.04370040642539191
8110,1941,1946,united_kingdom,allies,408790,718700,1766270,atlantic,1127490,0.6374335914287488
8111,1940,1946,japan,axis,156420,204640,445050,eastern_front,361060,0.5667756051625769
8112,1942,1945,france,allies,1338200,287930,2485530,eastern_front,1626130,0.17706456433372486
8113,1940,1946,china,allies,732230,599600,3169550,eastern_front,1331830,0.45020760907923685
8114,1939,1946,italy,axis,1349510,339970,1993380,eastern_front,1689480,0.20122759665695955
8115,1939,1945,soviet_union,allies,568120,962600,168160,north_africa,1530720,0.6288543953172363
8116,1942,1946,china,allies,1401130,1154020,2826420,north_africa,2555150,0.4516447175312604
8117,1940,1945,poland,allies,1155240,635320,116440,north_africa,1790560,0.3548163702975605
8118,1942,1945,united_states,allies,921620,865670,1400270,north_africa,1787290,0.4843478114911402
8119,1941,1945,poland,allies,893080,566870,2067260,european,1459950,0.388280420562348
8120,1941,1945,china,allies,1335590,182690,1727680,eastern_front,1518280,0.12032694891587849
8121,1941,1945,poland,allies,662430,698460,537190,atlantic,1360890,0.5132376606485461
8122,1939,1945,canada,allies,220170,767740,4860610,european,987910,0.7771355690295675
8123,1940,1946,france,allies,113330,1016940,658460,eastern_front,1130270,0.8997319224610049
8124,1942,1945,china,allies,1416770,525960,1374050,eastern_front,1942730,0.2707324229306183
8125,1942,1946,united_kingdom,allies,1210500,398350,3159420,pacific,1608850,0.24759921683189856
8126,1941,1946,italy,axis,811160,770970,675810,north_africa,1582130,0.48729876811640005
8127,1940,1945,united_kingdom,allies,651350,35440,1209420,eastern_front,686790,0.051602382096419576
8128,1942,1945,soviet_union,allies,508130,270270,1252860,european,778400,0.3472122302158273
8129,1939,1945,soviet_union,allies,160490,302580,4703040,european,463070,0.6534217288962791
8130,1941,1946,united_kingdom,allies,1178830,696860,798200,north_africa,1875690,0.37152194659032145
8131,1941,1945,china,allies,1243290,711560,1944410,eastern_front,1954850,0.3639972376397166
8132,1939,1946,soviet_union,allies,757350,1071650,2439980,pacific,1829000,0.5859212684527064
8133,1941,1946,soviet_union,allies,440050,80330,2741300,pacific,520380,0.15436796187401514
8134,1941,1945,italy,axis,606350,802350,856890,pacific,1408700,0.5695676865194861
8135,1942,1946,france,allies,1423540,433630,783260,eastern_front,1857170,0.23348966438182828
8136,1942,1945,germany,axis,1016970,209600,2048639,atlantic,1226570,0.1708830315432466
8137,1940,1946,china,allies,164820,814410,4526200,north_africa,979230,0.8316840783064244
8138,1939,1946,japan,axis,604820,420170,4071100,north_africa,1024990,0.40992595049707803
8139,1942,1946,france,allies,895850,401040,3283890,pacific,1296890,0.3092320859903307
8140,1940,1945,poland,allies,804950,1154020,2156160,eastern_front,1958970,0.5890952898717183
8141,1940,1946,france,allies,1017660,356680,888770,north_africa,1374340,0.25952820990439046
8142,1942,1946,france,allies,1148860,1066830,2091480,pacific,2215690,0.4814888364346998
8143,1941,1945,soviet_union,allies,1374030,49960,1863890,atlantic,1423990,0.03508451604294974
8144,1942,1945,united_kingdom,allies,553090,46720,4371080,european,599810,0.07789133225521415
8145,1942,1946,china,allies,221950,813350,1545920,north_africa,1035300,0.7856176953540037
8146,1940,1946,japan,axis,1194720,1081160,1702160,european,2275880,0.475051408685871
8147,1940,1945,germany,axis,1118960,633050,2767930,european,1752010,0.3613278463022471
8148,1941,1945,united_kingdom,allies,1250300,181130,1852260,asia,1431430,0.12653779786646918
8149,1940,1945,china,allies,1439600,926050,4372890,atlantic,2365650,0.39145689345423035
8150,1941,1946,united_states,allies,492690,784530,4564900,eastern_front,1277220,0.6142481326631277
8151,1941,1945,italy,axis,582830,777010,3991570,eastern_front,1359840,0.5713981056594893
8152,1941,1946,united_kingdom,allies,912990,1063840,4377210,north_africa,1976830,0.5381545201155385
8153,1942,1945,united_kingdom,allies,632860,407790,4413460,eastern_front,1040650,0.391860856195647
8154,1941,1946,italy,axis,517280,587000,4932030,north_africa,1104280,0.5315680805592784
8155,1940,1945,united_kingdom,allies,567820,1065180,4541440,atlantic,1633000,0.6522841396203307
8156,1939,1945,canada,allies,84180,397090,1896390,asia,481270,0.8250877885594365
8157,1940,1946,france,allies,127900,967590,4664520,north_africa,1095490,0.8832485919542853
8158,1940,1946,france,allies,1109780,976960,4221060,asia,2086740,0.46817523984780085
8159,1941,1945,canada,allies,554520,607830,2515960,asia,1162350,0.5229319912246742
8160,1939,1946,soviet_union,allies,1200400,209790,856820,north_africa,1410190,0.1487671874002794
8161,1939,1946,united_kingdom,allies,177940,357240,3313690,north_africa,535180,0.6675137336970739
8162,1941,1945,united_kingdom,allies,714430,360800,1748680,eastern_front,1075230,0.3355561135757001
8163,1939,1946,china,allies,1286190,1075960,2594820,asia,2362150,0.45550028575662005
8164,1942,1946,canada,allies,966560,275870,3921570,asia,1242430,0.22204067834807595
8165,1940,1945,france,allies,1446110,74960,1336390,european,1521070,0.049281098174311505
8166,1942,1945,soviet_union,allies,312410,336870,216760,asia,649280,0.518836249383933
8167,1942,1945,france,allies,1203640,149250,4916570,pacific,1352890,0.11031939034215642
8168,1940,1945,canada,allies,1034560,885240,2858210,eastern_front,1919800,0.4611105323471195
8169,1941,1946,canada,allies,1423670,211350,4270800,eastern_front,1635020,0.1292644738290663
8170,1940,1946,canada,allies,731030,764760,552430,eastern_front,1495790,0.5112749784394868
8171,1941,1945,germany,axis,1315140,685490,1699370,north_africa,2000630,0.3426370693231632
8172,1941,1946,poland,allies,555560,1031329,808910,eastern_front,1586889,0.6499062001185968
8173,1942,1945,united_states,allies,20240,1149970,3370710,european,1170210,0.9827039591184489
8174,1941,1945,united_kingdom,allies,1304260,1103230,3856100,asia,2407490,0.4582490477634383
8175,1939,1946,china,allies,820580,786550,880210,atlantic,1607130,0.48941280419132244
8176,1940,1946,canada,allies,309100,969360,3127800,atlantic,1278460,0.7582247391392769
8177,1942,1945,united_kingdom,allies,605300,337020,310090,pacific,942320,0.35764920621444946
8178,1940,1946,italy,axis,1357120,781160,4795650,european,2138280,0.3653216603999476
8179,1939,1945,poland,allies,1186110,584870,4444080,asia,1770980,0.33025217676088947
8180,1942,1946,poland,allies,409630,642350,1826060,eastern_front,1051980,0.6106104678796175
8181,1942,1945,united_kingdom,allies,766160,420230,2864690,eastern_front,1186390,0.3542089869267273
8182,1942,1945,united_states,allies,1102900,344010,4669940,pacific,1446910,0.23775493983730847
8183,1940,1945,germany,axis,991240,639400,690330,eastern_front,1630640,0.3921159790021096
8184,1941,1946,france,allies,278940,1170570,1255770,north_africa,1449510,0.8075625556222448
8185,1939,1945,italy,axis,775640,1005180,2180600,european,1780820,0.5644478386361339
8186,1939,1946,germany,axis,1304000,146400,3320870,pacific,1450400,0.10093767236624379
8187,1939,1946,italy,axis,610340,1122340,3220030,european,1732680,0.6477479973220676
8188,1939,1946,japan,axis,350990,233480,2601770,asia,584470,0.39947302684483377
8189,1939,1945,germany,axis,1367450,303910,1598240,north_africa,1671360,0.18183395558108367
8190,1941,1945,china,allies,991010,1109250,1728120,european,2100260,0.5281488958509899
8191,1940,1946,japan,axis,502390,779870,1097810,asia,1282260,0.6081995851075445
8192,1942,1946,japan,axis,1066340,1158520,4209240,european,2224860,0.5207159102145753
8193,1942,1945,france,allies,1014400,288250,3619500,atlantic,1302650,0.2212796990749626
8194,1939,1945,soviet_union,allies,548320,1119370,2413730,pacific,1667690,0.6712098771354389
8195,1941,1946,japan,axis,167630,249270,2280010,eastern_front,416900,0.5979131686255696
8196,1942,1946,poland,allies,1227580,771460,247120,european,1999040,0.38591523931487115
8197,1942,1946,united_states,allies,988220,864700,1316600,north_africa,1852920,0.4666688254214969
8198,1941,1945,germany,axis,819770,17110,885990,asia,836880,0.020444986138992448
8199,1941,1945,poland,allies,1213210,653560,576320,eastern_front,1866770,0.35010204792234717
8200,1941,1945,soviet_union,allies,833500,173700,895450,north_africa,1007200,0.17245830023828435
8201,1941,1945,france,allies,355580,112990,2252080,pacific,468570,0.24113793029856798
8202,1941,1945,canada,allies,866930,122190,2194170,atlantic,989120,0.12353405046910385
8203,1939,1946,poland,allies,215010,342520,4069610,asia,557530,0.6143525908919699
8204,1940,1945,italy,axis,210130,994240,3665310,european,1204370,0.8255270390328554
8205,1942,1946,italy,axis,598690,990510,3653510,atlantic,1589200,0.6232758620689656
8206,1939,1946,poland,allies,412360,443880,580300,atlantic,856240,0.5184060543772774
8207,1940,1946,china,allies,95330,818090,4951670,eastern_front,913420,0.8956339909351667
8208,1939,1945,united_states,allies,311690,1182800,1370800,asia,1494490,0.7914405583175531
8209,1940,1946,germany,axis,146960,463440,1945820,eastern_front,610400,0.7592398427260812
8210,1940,1945,germany,axis,438740,169260,1159930,north_africa,608000,0.27838815789473687
8211,1942,1946,poland,allies,1248800,457470,233400,atlantic,1706270,0.268111143019569
8212,1942,1945,japan,axis,7490,736980,1800190,north_africa,744470,0.9899391513425658
8213,1940,1946,japan,axis,1149670,357270,4411860,asia,1506940,0.2370830955446136
8214,1940,1945,france,allies,898410,706890,2627780,pacific,1605300,0.44034759857970474
8215,1942,1946,italy,axis,136480,1053070,649790,asia,1189550,0.8852675381446765
8216,1939,1946,poland,allies,976290,1174610,958170,pacific,2150900,0.546101631875029
8217,1939,1945,united_kingdom,allies,153070,181160,4511830,north_africa,334230,0.5420219609251115
8218,1941,1945,germany,axis,788710,932560,2149220,asia,1721270,0.541786006843784
8219,1941,1945,poland,allies,1163300,801280,1449510,atlantic,1964580,0.407863258304574
8220,1939,1946,united_kingdom,allies,388320,298620,2808310,european,686940,0.4347104550615774
8221,1941,1945,china,allies,899640,171570,978810,european,1071210,0.16016467359341305
8222,1939,1946,canada,allies,1006740,114330,320630,eastern_front,1121070,0.10198292702507426
8223,1940,1946,canada,allies,607280,1068340,2402070,pacific,1675620,0.6375789260094771
8224,1942,1945,united_states,allies,127700,1176400,4322680,pacific,1304100,0.9020780614983513
8225,1942,1946,germany,axis,80900,790450,3196870,atlantic,871350,0.9071555632065186
