event_id,start_year,end_year,country,alliance,casualties_mil_k,casualties_civ_k,military_personnel_k,front,total_casualties_k,casualty_ratio
9368,1916,1918,serbia,allied_powers,335.93,590.29,78.92,balkans,926.22,11.736188545362392
9369,1914,1918,austria-hungary,central_powers,368.53,530.3,1753.57,naval,898.8299999999999,0.5125714970032562
9370,1914,1919,germany,central_powers,29.64,319.89,265.14,naval,349.53,1.318284679791808
9371,1914,1919,united_states,allied_powers,655.7,553.44,2438.92,eastern_front,1209.14,0.4957686188968888
9372,1914,1919,serbia,allied_powers,836.2,103.29,304.35,balkans,939.49,3.0868736651881057
9373,1914,1918,russia,allied_powers,310.59,203.87,1878.77,balkans,514.46,0.2738280896544016
9374,1916,1918,ottoman_empire,central_powers,438.41,422.9,417.99,naval,861.31,2.060599535874064
9375,1915,1919,germany,central_powers,743.41,444.45,2264.44,naval,1187.86,0.5245711964105916
9376,1916,1918,united_states,allied_powers,799.93,122.72,2927.0,naval,922.65,0.3152203621455415
9377,1914,1918,united_states,allied_powers,43.36,25.6,2539.55,air,68.96000000000001,0.0271544171211435
9378,1915,1919,russia,allied_powers,877.62,203.43,289.99,italian_front,1081.05,3.727887168523053
9379,1914,1918,austria-hungary,central_powers,359.33,375.78,572.43,air,735.1099999999999,1.2841919536013136
9380,1916,1919,united_states,allied_powers,572.85,396.3,1301.49,western_front,969.15,0.7446465205264736
9381,1917,1918,united_states,allied_powers,777.83,64.55,214.16,italian_front,842.38,3.9334142697048935
9382,1914,1919,ottoman_empire,central_powers,754.9,157.38,670.39,africa,912.28,1.3608198212980505
9383,1917,1919,ottoman_empire,central_powers,127.98,401.62,2607.31,balkans,529.6,0.2031212245571106
9384,1915,1919,ottoman_empire,central_powers,95.25,447.86,928.29,eastern_front,543.11,0.5850650120113327
9385,1914,1919,russia,allied_powers,730.07,572.7,685.31,balkans,1302.77,1.9009937108753705
9386,1916,1918,united_kingdom,allied_powers,324.26,502.31,1763.35,naval,826.5699999999999,0.468749822780503
9387,1916,1919,united_states,allied_powers,191.63,347.13,57.2,western_front,538.76,9.41888111888112
9388,1916,1918,ottoman_empire,central_powers,588.59,68.88,670.84,italian_front,657.47,0.9800697632818556
9389,1914,1919,france,allied_powers,702.36,538.53,1038.66,eastern_front,1240.89,1.194702790133441
9390,1917,1919,belgium,allied_powers,321.71,152.08,2455.87,air,473.79,0.1929214494252545
9391,1916,1919,ottoman_empire,central_powers,322.52,585.68,1371.74,balkans,908.2,0.6620788196013822
9392,1914,1918,france,allied_powers,52.85,25.69,86.87,western_front,78.54,0.904109589041096
9393,1916,1918,russia,allied_powers,91.72,452.36,2270.64,balkans,544.08,0.2396152626572244
9394,1917,1918,belgium,allied_powers,664.58,415.75,321.27,middle_east,1080.33,3.362685591558502
9395,1916,1919,ottoman_empire,central_powers,640.79,542.1,1410.18,balkans,1182.89,0.8388219943553304
9396,1915,1918,france,allied_powers,731.78,338.59,918.05,naval,1070.37,1.16591688905833
9397,1915,1919,united_states,allied_powers,898.11,295.31,1752.91,naval,1193.42,0.6808221756964135
9398,1916,1918,france,allied_powers,205.99,512.11,804.56,western_front,718.1,0.8925375360445462
9399,1914,1918,ottoman_empire,central_powers,448.63,67.38,2390.94,eastern_front,516.01,0.2158188829498021
9400,1916,1919,serbia,allied_powers,264.13,477.66,2320.04,western_front,741.79,0.3197315563524767
9401,1915,1919,germany,central_powers,613.38,110.64,1342.91,africa,724.02,0.5391426082164851
9402,1916,1918,germany,central_powers,368.69,31.08,1607.87,italian_front,399.77,0.2486332850292623
9403,1916,1918,united_kingdom,allied_powers,495.43,242.97,1957.03,western_front,738.4,0.3773064286188765
9404,1916,1918,germany,central_powers,110.74,335.24,1373.21,africa,445.98,0.3247718848537368
9405,1917,1919,ottoman_empire,central_powers,513.18,176.68,2645.3,air,689.8599999999999,0.2607870562885116
9406,1916,1919,united_states,allied_powers,784.33,180.66,299.64,balkans,964.99,3.220497930850354
9407,1916,1918,italy,allied_powers,650.73,552.13,2910.94,western_front,1202.86,0.4132204717376518
9408,1916,1918,russia,allied_powers,702.48,320.86,2636.84,naval,1023.34,0.388093323827005
9409,1917,1919,united_kingdom,allied_powers,480.47,160.65,1844.21,middle_east,641.12,0.3476393686185413
9410,1916,1919,germany,central_powers,426.93,98.12,814.04,eastern_front,525.05,0.6449928750429954
9411,1915,1919,united_kingdom,allied_powers,99.2,472.01,1225.62,italian_front,571.21,0.4660579951371551
9412,1917,1919,serbia,allied_powers,606.97,171.53,211.63,air,778.5,3.678589991967113
9413,1914,1919,france,allied_powers,690.51,590.45,276.25,eastern_front,1280.96,4.6369592760181
9414,1914,1919,united_kingdom,allied_powers,115.69,403.77,2054.32,western_front,519.46,0.2528622609914716
9415,1916,1919,ottoman_empire,central_powers,96.23,211.21,1176.76,africa,307.44,0.2612597301063938
9416,1915,1918,france,allied_powers,841.49,240.25,2818.29,balkans,1081.74,0.3838284917449943
9417,1917,1919,austria-hungary,central_powers,350.08,524.28,2800.29,italian_front,874.3599999999999,0.3122390895228708
9418,1914,1918,russia,allied_powers,480.46,16.54,2550.05,africa,497.0,0.1948981392521715
9419,1916,1918,ottoman_empire,central_powers,134.54,375.01,1778.06,africa,509.55,0.2865763809995163
9420,1914,1919,germany,central_powers,315.5,467.26,2182.64,naval,782.76,0.3586299160649489
9421,1916,1919,united_kingdom,allied_powers,451.57,139.4,1061.2,air,590.97,0.5568884281944968
9422,1915,1919,united_states,allied_powers,739.02,93.6,1471.9,africa,832.62,0.5656770161016373
9423,1917,1919,italy,allied_powers,831.17,540.54,1127.68,western_front,1371.71,1.2164000425652668
9424,1917,1919,germany,central_powers,390.07,103.15,569.47,eastern_front,493.22,0.8661035699861275
9425,1915,1919,belgium,allied_powers,486.13,447.29,2977.59,air,933.42,0.3134817083614601
9426,1917,1918,united_kingdom,allied_powers,853.89,44.94,789.06,air,898.8299999999999,1.1391148962056117
9427,1916,1918,germany,central_powers,96.59,166.0,2304.93,middle_east,262.59000000000003,0.1139253686662935
9428,1914,1919,ottoman_empire,central_powers,736.38,194.76,2119.8,eastern_front,931.14,0.4392584206057174
9429,1917,1918,italy,allied_powers,671.85,231.69,1439.17,eastern_front,903.54,0.6278202019219411
9430,1917,1918,italy,allied_powers,162.19,135.56,679.3,naval,297.75,0.4383188576475784
9431,1916,1919,austria-hungary,central_powers,363.41,353.88,343.78,western_front,717.29,2.0864797254057827
9432,1916,1918,united_states,allied_powers,787.1,39.53,276.31,western_front,826.63,2.991676016068908
9433,1915,1919,united_kingdom,allied_powers,817.98,121.16,1310.1,middle_east,939.14,0.7168460422868483
9434,1916,1918,belgium,allied_powers,377.68,465.66,805.73,western_front,843.34,1.0466781676243904
9435,1915,1919,russia,allied_powers,843.49,92.45,1985.86,air,935.94,0.4713021058886327
9436,1917,1918,france,allied_powers,597.43,562.31,1739.71,eastern_front,1159.7399999999998,0.6666283461036608
9437,1915,1919,austria-hungary,central_powers,85.67,515.45,2630.21,air,601.12,0.2285444888430961
9438,1915,1918,ottoman_empire,central_powers,529.94,172.24,2507.41,air,702.1800000000001,0.2800419556434728
9439,1916,1918,united_kingdom,allied_powers,165.1,439.6,723.15,eastern_front,604.7,0.8362027241927679
9440,1916,1918,russia,allied_powers,163.0,441.42,598.61,eastern_front,604.4200000000001,1.0097058184794776
9441,1915,1919,austria-hungary,central_powers,79.44,311.85,2760.05,middle_east,391.29,0.1417691708483542
9442,1916,1919,france,allied_powers,100.21,506.78,2570.32,italian_front,606.99,0.2361534750536898
9443,1914,1919,russia,allied_powers,247.0,443.92,496.01,naval,690.9200000000001,1.3929557871817102
9444,1916,1918,russia,allied_powers,177.39,426.53,1343.74,italian_front,603.92,0.4494321818208879
9445,1914,1918,belgium,allied_powers,329.12,563.85,499.06,air,892.97,1.7893038913156736
9446,1915,1918,austria-hungary,central_powers,890.38,461.71,1953.13,naval,1352.09,0.692268307793132
9447,1915,1918,germany,central_powers,194.24,59.4,940.18,africa,253.64,0.2697781275925887
9448,1914,1918,ottoman_empire,central_powers,376.73,298.74,138.51,air,675.47,4.876687603783121
9449,1916,1918,belgium,allied_powers,125.66,307.38,1574.04,western_front,433.04,0.2751137201087646
9450,1914,1918,italy,allied_powers,558.52,398.8,2930.78,eastern_front,957.32,0.3266434191580398
9451,1914,1918,germany,central_powers,457.07,313.34,2990.25,africa,770.41,0.2576406654961959
9452,1917,1918,united_kingdom,allied_powers,2.09,230.44,2420.86,naval,232.53,0.0960526424493774
9453,1916,1918,ottoman_empire,central_powers,70.29,389.84,1156.58,western_front,460.13,0.3978367255183386
9454,1916,1918,france,allied_powers,240.99,370.08,1412.87,africa,611.0699999999999,0.4325026364775244
9455,1916,1918,austria-hungary,central_powers,260.01,564.09,613.41,naval,824.1,1.3434733701765542
9456,1915,1918,ottoman_empire,central_powers,823.84,515.43,1187.61,italian_front,1339.27,1.1277018549860645
9457,1916,1919,united_kingdom,allied_powers,787.37,25.55,389.29,balkans,812.92,2.088211872896812
9458,1916,1918,france,allied_powers,274.06,117.05,546.76,eastern_front,391.11,0.715322993635233
9459,1915,1918,ottoman_empire,central_powers,732.78,583.41,619.07,western_front,1316.19,2.1260762110908296
9460,1915,1918,belgium,allied_powers,560.42,564.56,1756.32,middle_east,1124.98,0.6405324769973582
9461,1914,1918,serbia,allied_powers,795.9,208.24,2449.85,naval,1004.14,0.4098781558054575
9462,1916,1919,united_states,allied_powers,210.95,574.86,1041.44,balkans,785.81,0.7545417882931325
9463,1916,1918,united_states,allied_powers,321.72,527.75,1876.29,western_front,849.47,0.4527391821093754
9464,1914,1918,ottoman_empire,central_powers,858.89,180.96,2279.85,balkans,1039.85,0.456104568283001
9465,1915,1918,ottoman_empire,central_powers,72.32,298.33,1545.5,naval,370.65,0.2398252992559042
9466,1916,1918,russia,allied_powers,638.94,266.25,2192.02,western_front,905.19,0.4129478745631883
9467,1916,1919,russia,allied_powers,396.1,26.41,492.01,air,422.5100000000001,0.858742708481535
9468,1915,1919,russia,allied_powers,372.24,283.71,1021.28,middle_east,655.95,0.6422822340592199
9469,1915,1918,germany,central_powers,866.98,368.57,2290.74,air,1235.55,0.5393671913879358
9470,1914,1919,serbia,allied_powers,669.74,139.81,208.45,middle_east,809.55,3.8836651475173904
9471,1916,1919,united_states,allied_powers,13.04,590.25,2652.65,air,603.29,0.2274291745989859
9472,1914,1918,france,allied_powers,307.23,427.78,2576.24,naval,735.01,0.2853033878831165
9473,1915,1918,united_states,allied_powers,563.06,65.58,557.69,air,628.64,1.1272212160877906
9474,1917,1918,belgium,allied_powers,335.01,583.13,981.57,africa,918.14,0.9353790356265982
9475,1917,1919,italy,allied_powers,731.66,7.84,1044.34,western_front,739.5,0.7081027251661337
9476,1916,1919,ottoman_empire,central_powers,357.04,262.82,2903.64,middle_east,619.86,0.2134768772988387
9477,1916,1919,serbia,allied_powers,258.98,480.7,1396.22,middle_east,739.6800000000001,0.5297732449040983
9478,1916,1919,austria-hungary,central_powers,208.4,350.83,2546.15,middle_east,559.23,0.2196374918995346
9479,1916,1918,russia,allied_powers,809.87,328.78,1850.21,naval,1138.65,0.6154166283827242
9480,1917,1918,united_kingdom,allied_powers,816.48,483.39,608.49,balkans,1299.87,2.1362224522999558
9481,1915,1919,italy,allied_powers,418.18,309.05,2471.86,italian_front,727.23,0.2942035552175285
9482,1915,1919,ottoman_empire,central_powers,748.63,176.44,2390.92,balkans,925.07,0.386909641476921
9483,1915,1918,united_states,allied_powers,496.85,6.8,1410.99,western_front,503.65,0.3569479585255742
9484,1916,1919,ottoman_empire,central_powers,531.76,447.42,196.45,balkans,979.18,4.984372613896666
9485,1915,1919,russia,allied_powers,82.2,27.9,708.4,air,110.1,0.1554206662902315
9486,1915,1918,belgium,allied_powers,202.01,436.73,2927.82,western_front,638.74,0.2181623187217793
9487,1917,1918,united_states,allied_powers,414.78,188.35,351.49,africa,603.13,1.715923639363851
9488,1917,1919,belgium,allied_powers,295.86,402.44,702.55,italian_front,698.3,0.993950608497616
9489,1916,1918,italy,allied_powers,837.8,550.23,794.91,air,1388.03,1.7461473625945076
9490,1916,1918,france,allied_powers,208.77,138.0,2092.71,naval,346.77,0.1657038003354502
9491,1914,1918,united_states,allied_powers,240.53,52.75,1695.83,middle_east,293.28,0.1729418632763897
9492,1917,1919,austria-hungary,central_powers,400.67,513.98,654.92,balkans,914.65,1.396582788737556
9493,1914,1918,serbia,allied_powers,492.46,586.7,919.39,air,1079.16,1.1737782660242118
9494,1916,1918,russia,allied_powers,534.62,82.45,994.37,air,617.07,0.6205637740478896
9495,1915,1919,belgium,allied_powers,257.91,200.71,1911.68,western_front,458.62,0.2399041680616002
9496,1915,1919,russia,allied_powers,567.79,84.7,2489.42,balkans,652.49,0.2621052293305267
9497,1915,1919,russia,allied_powers,281.69,167.23,1635.86,naval,448.92,0.2744244617510056
9498,1915,1918,ottoman_empire,central_powers,640.9,597.98,1477.54,air,1238.88,0.8384747621045793
9499,1914,1918,united_states,allied_powers,22.51,35.86,2361.11,italian_front,58.370000000000005,0.0247214233983168
9500,1915,1918,belgium,allied_powers,609.82,342.25,2415.27,eastern_front,952.07,0.3941878133707618
9501,1915,1918,france,allied_powers,149.77,418.93,2041.34,africa,568.7,0.2785915134176571
9502,1917,1919,united_kingdom,allied_powers,525.61,295.56,959.05,western_front,821.1700000000001,0.8562327303060321
9503,1914,1918,united_states,allied_powers,813.38,125.98,2013.29,air,939.36,0.4665795786995416
9504,1915,1919,italy,allied_powers,310.97,572.37,343.95,air,883.34,2.5682221253089117
9505,1915,1919,germany,central_powers,611.98,447.5,1830.93,africa,1059.48,0.5786567482099261
9506,1916,1919,italy,allied_powers,738.95,395.95,1069.62,italian_front,1134.9,1.0610310203623718
9507,1916,1918,germany,central_powers,804.66,429.72,1943.93,western_front,1234.38,0.6349920007407674
9508,1915,1918,france,allied_powers,64.52,222.49,2884.36,naval,287.01,0.0995056095633
9509,1916,1919,united_kingdom,allied_powers,752.65,403.4,2906.93,middle_east,1156.05,0.3976875948165246
9510,1915,1919,austria-hungary,central_powers,895.06,143.25,124.37,italian_front,1038.31,8.348556725898527
9511,1915,1919,belgium,allied_powers,701.31,590.1,84.96,balkans,1291.41,15.20021186440678
9512,1914,1918,ottoman_empire,central_powers,72.78,470.83,2070.17,air,543.61,0.2625919610466773
9513,1917,1918,germany,central_powers,116.58,384.91,2607.97,italian_front,501.49,0.1922913223695058
9514,1916,1919,belgium,allied_powers,375.41,95.59,1805.66,africa,471.0,0.2608464494976906
9515,1915,1918,serbia,allied_powers,245.71,352.42,2662.71,italian_front,598.13,0.2246320478009246
9516,1914,1919,russia,allied_powers,251.17,181.52,2293.18,middle_east,432.69,0.1886855807219669
9517,1917,1919,ottoman_empire,central_powers,263.12,221.47,1705.77,naval,484.59,0.2840887106702545
9518,1916,1918,united_states,allied_powers,467.2,41.39,2684.08,italian_front,508.59,0.1894839200023844
9519,1914,1919,serbia,allied_powers,338.59,260.34,1371.13,naval,598.93,0.4368148899083237
9520,1915,1918,serbia,allied_powers,792.45,537.34,679.37,naval,1329.79,1.9573869908886168
9521,1917,1919,serbia,allied_powers,64.87,357.19,2675.8,italian_front,422.06,0.1577322669855744
9522,1917,1919,austria-hungary,central_powers,197.69,593.61,593.7,balkans,791.3,1.3328280276233786
9523,1917,1918,belgium,allied_powers,796.39,370.97,1303.7,middle_east,1167.36,0.8954207256270615
9524,1915,1919,serbia,allied_powers,108.19,561.54,623.92,middle_east,669.73,1.0734228747275292
9525,1916,1918,france,allied_powers,134.53,358.53,1681.83,africa,493.06,0.2931687507060761
9526,1915,1919,france,allied_powers,531.84,29.94,2488.37,air,561.7800000000001,0.2257622459682443
9527,1916,1919,united_kingdom,allied_powers,433.89,514.6,2582.9,middle_east,948.49,0.3672190173835611
9528,1917,1919,serbia,allied_powers,890.78,596.96,400.71,naval,1487.74,3.712759851264007
9529,1915,1918,ottoman_empire,central_powers,472.55,270.38,2966.25,air,742.9300000000001,0.2504610198061526
9530,1916,1919,serbia,allied_powers,468.67,473.93,1569.9,naval,942.6,0.6004204089432448
9531,1915,1919,russia,allied_powers,820.95,136.67,1788.32,italian_front,957.62,0.5354858190927798
9532,1914,1918,united_states,allied_powers,291.5,567.16,1754.65,air,858.66,0.489362550936084
9533,1917,1918,serbia,allied_powers,200.4,136.53,1739.37,balkans,336.93,0.1937080667138102
9534,1914,1919,russia,allied_powers,182.75,303.15,1755.9,africa,485.9,0.276724187026596
9535,1915,1919,france,allied_powers,447.68,304.99,1920.82,naval,752.6700000000001,0.3918482731333493
9536,1915,1918,united_kingdom,allied_powers,444.01,5.4,631.09,africa,449.41,0.712117130678667
9537,1916,1918,france,allied_powers,412.46,16.07,1252.53,western_front,428.53,0.3421315257917974
9538,1917,1919,belgium,allied_powers,770.73,470.57,2728.13,eastern_front,1241.3,0.4550003115687302
9539,1916,1919,italy,allied_powers,889.84,195.21,2266.04,africa,1085.05,0.4788309120756915
9540,1917,1919,serbia,allied_powers,885.99,230.66,1499.66,naval,1116.65,0.7446021098115573
9541,1917,1919,russia,allied_powers,769.04,487.39,284.1,naval,1256.4299999999998,4.422492080253431
9542,1916,1919,austria-hungary,central_powers,888.87,499.55,2327.79,air,1388.42,0.596454147496123
9543,1915,1918,ottoman_empire,central_powers,337.91,401.73,1103.55,africa,739.6400000000001,0.6702369625300169
9544,1916,1918,austria-hungary,central_powers,170.95,492.57,826.4,air,663.52,0.8029041626331075
9545,1917,1918,serbia,allied_powers,880.9,192.98,2022.36,balkans,1073.88,0.5310033821871477
9546,1916,1918,united_states,allied_powers,612.18,563.31,1953.08,eastern_front,1175.4899999999998,0.6018647469637699
9547,1914,1919,france,allied_powers,188.56,50.35,1840.95,western_front,238.91,0.1297753877074336
9548,1916,1919,united_states,allied_powers,57.61,537.05,432.66,eastern_front,594.66,1.3744279572874774
9549,1916,1919,austria-hungary,central_powers,52.42,378.37,1844.22,western_front,430.79,0.2335892680916593
9550,1914,1918,russia,allied_powers,888.2,289.95,1007.92,naval,1178.15,1.168892372410509
9551,1917,1918,serbia,allied_powers,805.74,485.56,2842.94,balkans,1291.3,0.4542128922875614
9552,1916,1918,ottoman_empire,central_powers,70.23,329.1,1137.19,western_front,399.33,0.3511550400548721
9553,1915,1918,germany,central_powers,425.47,516.72,774.58,italian_front,942.19,1.2163882362054277
9554,1914,1918,russia,allied_powers,624.63,378.25,1973.0,air,1002.88,0.5083020780537253
9555,1914,1919,germany,central_powers,61.54,599.75,190.39,eastern_front,661.29,3.473344188245181
9556,1914,1918,united_kingdom,allied_powers,591.78,485.81,92.86,air,1077.59,11.60445832435925
9557,1916,1918,ottoman_empire,central_powers,24.84,339.98,2414.62,air,364.82,0.1510879558688323
9558,1914,1918,ottoman_empire,central_powers,261.61,511.96,2520.0,air,773.5699999999999,0.3069722222222222
9559,1917,1919,belgium,allied_powers,803.14,313.32,2676.94,naval,1116.46,0.4170657541820138
9560,1917,1919,serbia,allied_powers,73.11,71.84,2443.39,naval,144.95,0.0593233171945534
9561,1915,1918,austria-hungary,central_powers,47.38,110.81,423.29,middle_east,158.19,0.3737154196886295
9562,1917,1919,united_states,allied_powers,755.61,128.33,450.93,naval,883.94,1.9602599073026856
9563,1916,1918,ottoman_empire,central_powers,340.12,204.93,784.41,italian_front,545.05,0.6948534567381853
9564,1914,1918,united_kingdom,allied_powers,844.45,505.39,1683.34,africa,1349.84,0.8018819727446626
9565,1917,1919,serbia,allied_powers,469.64,120.7,476.31,western_front,590.34,1.2394029098696229
9566,1916,1919,russia,allied_powers,454.73,404.3,2713.01,balkans,859.03,0.3166335546127732
9567,1914,1919,ottoman_empire,central_powers,80.52,121.84,2281.53,africa,202.36,0.0886948670409768
9568,1916,1919,ottoman_empire,central_powers,806.73,373.38,1455.09,italian_front,1180.11,0.8110219986392596
9569,1917,1918,united_kingdom,allied_powers,331.34,42.66,1140.56,middle_east,374.0,0.3279090972855439
9570,1914,1918,russia,allied_powers,572.59,198.32,868.89,western_front,770.9100000000001,0.8872354383178539
9571,1917,1919,ottoman_empire,central_powers,432.36,197.42,1197.74,air,629.78,0.5258069363968808
9572,1914,1919,russia,allied_powers,810.39,128.82,1847.86,balkans,939.21,0.5082690247096642
9573,1915,1919,serbia,allied_powers,53.63,430.9,2834.89,italian_front,484.53,0.1709166845979914
9574,1915,1919,italy,allied_powers,178.58,174.38,1128.84,italian_front,352.96000000000004,0.3126749583643387
9575,1917,1919,united_states,allied_powers,353.31,521.43,845.48,balkans,874.74,1.0346075602024885
9576,1917,1918,russia,allied_powers,845.92,273.66,2017.64,middle_east,1119.58,0.5548958188775004
9577,1914,1918,belgium,allied_powers,113.91,472.88,1387.72,western_front,586.79,0.4228446660709652
9578,1914,1918,united_states,allied_powers,631.26,529.99,2112.62,air,1161.25,0.5496729179880906
9579,1915,1918,austria-hungary,central_powers,709.84,372.87,2739.79,western_front,1082.71,0.3951799225488085
9580,1914,1919,ottoman_empire,central_powers,164.18,429.65,856.95,balkans,593.8299999999999,0.6929575821226441
9581,1915,1918,germany,central_powers,698.69,30.92,1560.12,africa,729.61,0.4676627438914956
9582,1914,1918,belgium,allied_powers,590.03,438.5,2469.55,africa,1028.53,0.4164847846773703
9583,1917,1919,serbia,allied_powers,198.24,533.65,950.69,italian_front,731.89,0.7698513711094047
9584,1917,1918,austria-hungary,central_powers,394.29,78.33,1283.49,air,472.62,0.36823037187668
9585,1917,1919,ottoman_empire,central_powers,129.75,306.09,1204.9,eastern_front,435.84,0.3617229645613743
9586,1915,1919,germany,central_powers,447.02,370.71,343.59,middle_east,817.73,2.3799586716726333
9587,1914,1919,germany,central_powers,513.42,501.93,2537.44,middle_east,1015.35,0.4001473926477079
9588,1916,1919,belgium,allied_powers,238.5,193.14,1523.37,middle_east,431.64,0.2833454774611552
9589,1916,1918,italy,allied_powers,120.03,50.08,876.46,balkans,170.11,0.1940875795814983
9590,1917,1918,russia,allied_powers,615.85,410.03,1237.56,naval,1025.88,0.8289537476970815
9591,1916,1918,austria-hungary,central_powers,86.35,474.25,1505.37,eastern_front,560.6,0.3724001408291649
9592,1915,1919,belgium,allied_powers,211.55,517.83,988.46,naval,729.3800000000001,0.7378953118993182
9593,1916,1918,france,allied_powers,676.45,538.63,1748.06,italian_front,1215.08,0.695101998787227
9594,1917,1919,ottoman_empire,central_powers,411.32,64.38,203.89,balkans,475.7,2.333120800431605
9595,1914,1918,united_states,allied_powers,302.95,522.9,1282.81,middle_east,825.8499999999999,0.6437820098065964
9596,1916,1918,germany,central_powers,342.55,154.51,2357.59,eastern_front,497.06,0.2108339448334952
9597,1917,1919,austria-hungary,central_powers,430.35,382.28,2445.41,air,812.63,0.3323082836824909
9598,1914,1918,ottoman_empire,central_powers,544.88,406.31,1795.2,eastern_front,951.19,0.5298518270944742
9599,1916,1918,belgium,allied_powers,783.76,595.28,2362.24,eastern_front,1379.04,0.58378488214576
9600,1914,1918,france,allied_powers,869.96,566.55,640.27,italian_front,1436.51,2.2436003560997704
9601,1916,1918,united_states,allied_powers,737.97,86.15,2733.78,balkans,824.12,0.3014580544154979
9602,1917,1919,belgium,allied_powers,349.03,16.44,353.14,naval,365.47,1.0349153310301862
9603,1917,1919,germany,central_powers,298.2,576.35,1880.49,middle_east,874.55,0.4650649564741104
9604,1915,1919,serbia,allied_powers,357.92,141.01,2935.24,italian_front,498.93,0.1699792861912484
9605,1914,1919,france,allied_powers,263.66,494.88,2197.96,eastern_front,758.54,0.3451109210358696
9606,1914,1918,france,allied_powers,605.08,576.25,2235.24,middle_east,1181.33,0.5285025321665683
9607,1915,1918,italy,allied_powers,649.82,174.06,843.55,middle_east,823.8800000000001,0.976681880149369
9608,1915,1919,germany,central_powers,449.92,488.32,2900.06,middle_east,938.24,0.323524340875706
9609,1915,1918,germany,central_powers,211.71,37.51,2511.82,middle_east,249.22,0.0992188930735482
9610,1914,1918,austria-hungary,central_powers,3.31,127.4,2747.97,africa,130.71,0.0475660214631164
9611,1915,1919,united_states,allied_powers,646.34,468.6,559.02,middle_east,1114.94,1.994454581231441
9612,1916,1918,germany,central_powers,184.06,92.78,187.18,balkans,276.84000000000003,1.479004167111871
9613,1917,1919,france,allied_powers,547.93,395.24,2365.63,western_front,943.17,0.3986971758051766
9614,1915,1919,austria-hungary,central_powers,465.82,500.7,415.65,eastern_front,966.52,2.32532178515578
9615,1915,1918,belgium,allied_powers,596.87,515.63,436.27,balkans,1112.5,2.550026359823045
9616,1916,1919,ottoman_empire,central_powers,356.57,231.3,2334.61,western_front,587.87,0.2518065115800926
9617,1915,1918,belgium,allied_powers,355.17,250.71,816.89,balkans,605.88,0.7416910477542876
9618,1914,1919,united_states,allied_powers,362.45,251.75,387.86,naval,614.2,1.5835610787397516
9619,1915,1919,russia,allied_powers,706.63,78.69,2297.0,italian_front,785.3199999999999,0.341889420983892
9620,1917,1919,united_states,allied_powers,403.21,544.98,303.4,africa,948.19,3.1252142386288733
9621,1916,1919,serbia,allied_powers,466.19,518.8,1420.79,italian_front,984.99,0.6932692375368633
9622,1916,1919,serbia,allied_powers,147.77,120.75,2445.59,africa,268.52,0.1097976357443398
9623,1916,1918,serbia,allied_powers,786.64,443.74,151.27,middle_east,1230.38,8.133668275269386
9624,1917,1918,russia,allied_powers,580.03,127.4,2961.28,italian_front,707.43,0.2388933164037172
9625,1916,1919,serbia,allied_powers,770.01,462.46,310.47,balkans,1232.47,3.969691113473121
9626,1917,1919,austria-hungary,central_powers,417.75,596.27,367.94,middle_east,1014.02,2.7559384682285155
9627,1916,1919,italy,allied_powers,277.31,391.89,1981.83,naval,669.2,0.3376677111558509
9628,1917,1918,ottoman_empire,central_powers,390.49,576.48,175.73,balkans,966.97,5.502589199339897
9629,1917,1918,austria-hungary,central_powers,357.52,134.22,2059.84,air,491.74,0.2387272797887214
9630,1917,1918,ottoman_empire,central_powers,15.26,95.31,1830.52,middle_east,110.57,0.0604036011625112
9631,1917,1919,serbia,allied_powers,890.38,547.95,2212.34,air,1438.33,0.6501396711174593
9632,1915,1919,russia,allied_powers,346.76,438.63,186.36,western_front,785.39,4.214370036488517
9633,1916,1918,serbia,allied_powers,266.53,540.15,1450.2,naval,806.68,0.5562543097503793
9634,1916,1918,austria-hungary,central_powers,398.45,416.36,1467.24,air,814.81,0.5553351871541125
9635,1914,1918,united_states,allied_powers,47.31,340.99,401.78,eastern_front,388.3,0.9664493006122756
9636,1915,1919,italy,allied_powers,147.86,587.38,2999.7,italian_front,735.24,0.2451045104510451
9637,1914,1919,serbia,allied_powers,241.43,189.0,2514.67,italian_front,430.43,0.171167588590153
9638,1915,1918,russia,allied_powers,370.61,29.61,1037.25,naval,400.22,0.3858471920944806
9639,1914,1918,russia,allied_powers,738.69,411.13,2979.94,air,1149.8200000000002,0.3858534064444251
9640,1914,1918,austria-hungary,central_powers,280.02,141.13,424.41,eastern_front,421.15,0.992318748380104
9641,1914,1918,germany,central_powers,670.41,52.46,116.79,africa,722.87,6.189485401147358
9642,1915,1918,austria-hungary,central_powers,833.04,247.02,2265.77,eastern_front,1080.06,0.4766856300507112
9643,1917,1919,germany,central_powers,785.96,539.32,2103.86,balkans,1325.2800000000002,0.6299278469099655
9644,1914,1918,germany,central_powers,221.51,364.09,2357.07,balkans,585.5999999999999,0.2484440428158688
9645,1914,1918,italy,allied_powers,867.0,89.45,1069.19,eastern_front,956.45,0.8945556916918415
9646,1917,1918,united_states,allied_powers,294.34,268.27,1079.99,africa,562.6099999999999,0.5209400087037842
9647,1917,1918,united_kingdom,allied_powers,288.4,444.42,670.79,eastern_front,732.8199999999999,1.0924730541600205
9648,1914,1919,russia,allied_powers,139.18,258.04,1460.26,naval,397.22,0.2720200512237547
